MIC,r0,q,c0,alpha
7.8747961388482,0.3581689740652085,24.571453059597438,1.1257495391971029,2.1823531532036022
1.6691043918696709,0.46852520087088123,8.423850744703687,1.3902824497305755,2.6740487760541023
1.1916598476376528,0.32890417513997033,5.070392629099496,0.7196208103733616,2.7870230290470874
0.97815114480505,0.4311827934114525,3.4883949049000806,1.4882303799078955,3.384317441347758
1.055105162544516,0.35559203489745683,4.882360959272209,1.0652023715641834,2.247785582099122
