num_conc,mic_value
3,0.010486922468851008
3,0.007825776491104467
3,0.009211723002891118
3,0.009254640985470118
3,0.009042461470120977
3,0.008693398204636882
3,0.008991425422770278
3,0.009405188909909096
3,0.008424619945226716
3,0.00857775724709956
3,0.00867321790964865
3,0.009440968911437368
3,0.009927369384040555
3,0.009401583514106877
3,0.008878927820415902
3,0.008370233521965378
3,0.009000652424815625
3,0.009107847980552912
3,0.008493474493086399
3,0.008350047868487278
3,0.008351322125769065
3,0.009444780571962148
3,0.009582690244489591
3,0.011498846983901316
3,0.012333697783879494
3,0.010265151577046562
3,0.010140047898981465
3,0.010925152804291292
3,0.008310136993309644
3,0.008149974917003856
3,0.008208969280577556
3,0.009708603411406391
3,0.00826370803421944
3,0.009823870385661064
3,0.009713286803472044
3,0.01027770971618086
3,0.009086735052646224
3,0.008954122392778412
3,0.010434913517518856
3,0.0099999195808564
3,0.009135008424351736
3,0.009472682496266073
3,0.008829975091393244
3,0.008146655198797788
3,0.008022389284174515
3,0.00910853960510981
3,0.009265477960362143
3,0.008835233011687055
3,0.009554856523282642
3,0.009482597893930194
3,0.009704498402525385
3,0.010218165314531708
3,0.010145601416428252
3,0.009697770635141512
3,0.009230962997546638
3,0.010022231443292107
3,0.009058261889568894
3,0.008333355179912402
3,0.008680987079279123
3,0.009039030542530385
3,0.008546406914619817
3,0.009120071347469534
3,0.009757424456306035
3,0.008638576809871838
3,0.00867476156071678
3,0.008799649251517203
3,0.010853411691262254
3,0.00912872502530986
3,0.009090446556075929
3,0.011534410072977433
3,0.009405933815932351
3,0.008878531578594454
3,0.008987348530994685
3,0.008829892367375873
3,0.009125066595217623
3,0.00937399531882509
3,0.009305173599591661
3,0.008952183919655356
3,0.009911473159030907
3,0.010332062897445558
3,0.008910821898045701
3,0.008960132536635624
3,0.009523853008733254
3,0.009312576417981512
3,0.009215963517017329
3,0.010929597786010721
3,0.009562879263595439
3,0.010441248698534503
3,0.01022464893772377
3,0.010299976686945994
3,0.009648413062697779
3,0.009806912872831905
3,0.009308733017322655
3,0.008782914846673527
3,0.009817492441847533
3,0.009486937486355575
3,0.009019000478439612
3,0.008211304040766781
3,0.008577534709531893
3,0.008722906225246576
3,0.008332428945367754
3,0.008610573921054158
3,0.008591534978583084
3,0.008560938249862414
3,0.008786299574981277
3,0.009297987908972878
3,0.010442262141765898
3,0.008727937107294626
3,0.008151454093915687
3,0.008804066020973953
3,0.008970682816632745
3,0.00793273729994191
3,0.010455431865429318
3,0.00967612533358231
3,0.00916560860788995
3,0.009690080126452354
3,0.008631947071650312
3,0.008587647042477936
3,0.008623805812684689
3,0.010002604145923931
3,0.010016604338399382
3,0.009945272442048382
3,0.009791681729735593
3,0.00968399088140614
3,0.008904441350499517
3,0.008908359922899945
3,0.009231388859765573
3,0.009409078042852546
3,0.009318145057619874
3,0.009422818044175016
3,0.00975310210445797
3,0.009375694940618053
3,0.009566694789655437
3,0.009185716204252108
3,0.009371008965159753
3,0.00967657949070433
3,0.009548923151077351
3,0.010677881207839938
3,0.007980711588971767
3,0.00806449412349394
3,0.008847905355217138
3,0.008212538738886969
3,0.007869812132320731
3,0.00856982254094185
3,0.008867171546003862
3,0.009157186861926474
3,0.009482328778017225
3,0.009331734613375595
3,0.009000384376435749
3,0.009007880474442046
3,0.009828864152795427
3,0.008541359147949283
3,0.008359768572579395
3,0.008979068489142953
3,0.008647633124875405
3,0.010211168956282352
3,0.00989830278027269
3,0.008770335799411052
3,0.008275962428245645
3,0.008982932992836529
3,0.010765113582799251
3,0.010568252049364329
3,0.00864326761265608
3,0.008220537096778625
3,0.008597393038240073
3,0.010786360483003911
3,0.010814050891222594
3,0.010137515487707912
3,0.00974549392802794
3,0.00892829876327951
3,0.008642164632238854
3,0.00959575931603102
3,0.009484707380635941
3,0.009682479120299682
3,0.008628250146945423
3,0.009116894894164588
3,0.009370475300727146
3,0.009343235256889341
3,0.00950040583697632
3,0.009882819076165315
